,name,stars,text,lemma,polarity,analysis
285,Popeyes,4.0,"It was a pretty quiet Sunday, late morning, and we pulled in wanting a chicken sandwich.  The drive thru staff was friendly and clear and thanked us for visiting.  The line moved quickly and instructions were clear. 

By the time we got home I was starving .. fries were still crispy and the sandwiches were packaged perfectly - wrapped in paper, sealed in foil.  While I wouldn't get into a fight for one of these, they were delicious and I understand what the hype is about.  I enjoyed my perfectly spiced spicy version.  The shrimp tackle box included a regular fries and biscuit ... kids loved it all.


Sometimes you just wanna have some fast food and this hit the spot for me today!",  pretty quiet Sunday late morning pull want chicken sandwich drive thru staff friendly clear thank us visit line move quickly instruction clear time get home starve fry still crispy sandwich package perfectly wrap paper seal foil get fight one delicious understand hype enjoy perfectly spice spicy version shrimp tackle box include regular fry biscuit kid love Sometimes wan na fast food hit spot today,0.2598958333333333,Positive
286,Popeyes,5.0,"This location at 3120 NE MLK,  is hands down, THE best Popeye's in PDX. The chicken sandwich is always fresh, with ALL the appropriate toppings. I live in Powellhurst-Gilbert and the Popeye's for that area gave me a cold, dried up sandwich with NO pickles. It was gross. Not going back there. This MLK location is the best. Excellent service, as well.",  location NE MLK hand best Popeye PDX chicken sandwich always fresh appropriate topping live Powellhurst Gilbert Popeye area give cold dry sandwich pickle gross go back MLK location best Excellent service well,0.24269972451790636,Positive
287,Popeyes,3.0,"It's a tough one for fast food. Number one I don't particularly eat it often. Generally I am against it. My kids don't know what McDonalds food taste like. I taught them it was poison. So I can say with confidence a three star is a good rating from me. The full extent of that rating comes from my daughter. She is the pickiest eater. I have gone broke trying to find places that she likes to eat. 
The chicken sandwich lived up to the hype for her. She ate it all. Then went in for the Mac and cheese. Delicious she said. I'm guessing it was not out of a box. The jambalaya was full of flavor and had lots of breast chicken. A pleasant surprise. No where near the sausage that the picture showed. Almost non existent really. Portion size is pretty good more than enough to share. The beans and rice was full of flavor clearly some bacon hints in there. 
I can't say it's great but I will say it's good. The biscuit was clearly frozen and then cooked. They slam as much butter as they can in there. Maybe a little too much. 
Better than most fast food",  tough one fast food Number one particularly eat often Generally kid know McDonalds food taste like teach poison say confidence three star good rating full extent rating come daughter picky eater go broke try find place like eat chicken sandwich live hype eat go Mac cheese Delicious say guess box jambalaya full flavor lot breast chicken pleasant surprise near sausage picture show Almost non existent really Portion size pretty good enough share bean rice full flavor clearly bacon hint say great say good biscuit clearly frozen cook slam much butter Maybe little much Better fast food,0.23499902874902878,Positive
288,Popeyes,1.0,"Horrible customer service!! I asked for one simple thing, for the sauce to be on the side of my chicken sandwich!! And I just don't get why they treat me like crap.I guess some people should just never work in fast food!!!",  Horrible customer service ask one simple thing sauce side chicken sandwich get treat like crap guess people never work fast food,-0.44000000000000006,Negative
289,Popeyes,5.0,"Yahoooooo a brand new Popeyes just opened up in the neighbourhood!!!

Are you craving a chicken sandwich/burger like I am - every day!?!

Well get yourself to Popeyes now!!!

Get it spicy!

It's not that spicy flaming type heat that leaves you crying for mercy or your mouth feeling like a volcano - so go for it!

Try the apple pie as well but I rather prefer the Raspberry Cheesecake Pie myself - I usually get about 7 of them ... you know ... to pass around to friends.

Please don't tell anyone!

Listen - this chicken sandwich is the real deal hands down - shut yo mouth!!! 

https://youtu.be/fM_Gb9YBxd0

Popeyes is second to none & I've read about Chic-Fil-A (will try it once the border opens up again) but numbers don't lie!

Popeyes since August 2019 has sold over 200 million chicken sandwiches!!!!!

Yes go ahead & say it - WHOA!!!

Popeyes is king & slaying all competitors who are currently locked up in secret laboratories trying to concoct a better sandwich!!!

McDonald's will launch their new chicken sandwich in the new year & apparently its being tested out right now in the Deep South!

If you think there's a better sandwich out there - let me know about it!!!

For more salivating detail please see my other Popeyes review!

Ask for & try their unique dipping Signature Sauces (there's several options so check the menu list) if required for your fries or even the sandwich.

Popeyes Richmond has just opened up today - with more stores on the way across Metro Vancouver!!!

This location is close to Ikea & Home Depot across the road.

Look for Jordans Home furniture store & right next to it is Popeyes.

Have a chicken sandwich first then you can go off & do all your furniture & home decor shopping.

Like Arrrnuuuld said & I ain't afraid to admit - this sandwich has me ... ""screaming like a little school girl"" about to walk into a BTS concert!

Ugh!!!

But seriously ... does anyone out there sell a better chicken sandwich!??

The answer in 3 words - no bod eee!!!!!",  Yahoooooo brand new Popeyes open neighbourhood crave chicken sandwich burger like every day Well get Popeyes Get spicy spicy flame type heat leave cry mercy mouth feeling like volcano go Try apple pie well rather prefer Raspberry Cheesecake Pie usually get know pass around friend Please tell anyone Listen chicken sandwich real deal hand shut yo mouth http youtu fM Gb YBxd Popeyes second none read Chic Fil try border open number lie Popeyes since August sell million chicken sandwich Yes go ahead say WHOA Popeyes king slay competitor currently lock secret laboratory try concoct good sandwich McDonald launch new chicken sandwich new year apparently test right Deep South think good sandwich let know salivating detail please see Popeyes review Ask try unique dipping Signature Sauces several option check menu list require fry even sandwich Popeyes Richmond open today store way across Metro Vancouver location close Ikea Home Depot across road Look Jordans Home furniture store right next Popeyes chicken sandwich first go furniture home decor shopping Like Arrrnuuuld say afraid admit sandwich scream like little school girl walk BTS concert Ugh seriously anyone sell good chicken sandwich answer word bod eee,-0.04565528557464041,Negative
290,Popeyes,3.0,"Another CHICKEN place in Richmond and there is a lot of hype about this one so I was excited to get a taste of their bonafide chickennn~~ I LOVE FRIED CHICKEN so got almost EVERYTHING on the menu that was available. 

First the process!
The wait wasn't too bad for 5 days since opening day, only around 30 mins and 15 mins for the food. The ordering was chaotic with so much going on but the staff were quite patient. Though they were very inconsistent, as they ran out of biscuits and offered a free side instead for my boyfriend's order yet when it was my turn, they didn't offer me the same offer and I have pay additional for my side even though I had a platter. But since it's the opening week, it's understandable since I came here for the FOOD! 

The Food! 
I got the Spicy Chicken Sandwich, Butterfly Shrimp, Popcorn Shrimp, Cajun Fries, Mashed Potatoes with Cajun Gravy, Onion Ring and Mac & Cheese.
Let's start with the GOOD. 

The Chicken Sandwich is PRETTY GOOD. Soft and Juicy, the combination of sauces and condiments were perfect. Would come just for Sandwich. The sides like the Cajun Fries and Mac & Cheese were BIG! Fries spiced well and the Mac & Cheese was creamy. The Mashed Potatoes was decent, overall liked their sides a lot so far. 

Now for the things that need improvement...
Now, I actually have tried Popeyes in Ontario before so I wasn't that hyped but with Fried Chicken as the main feature...First, the chicken was DRY. 4/6 Pieces were so dry. Not a lot of spice on the Chicken. The mild chicken was drier than the spicy one, I believe. Popcorn Shrimp was so small that I can barely taste them. The Butterfly Shrimp were much better but even then, with it being almost $8, the portion was small. The Onion Rings were the worst I had. I don't think anyone can ruin onion rings but they sure showed me. The onion part was thick and crunchy (a semi-raw onion?). We all tried one and had to throw the rest away which was sad cause I paid extra for it. 

I know a lot of people have said the food gets soggy fast but we ate it across the street (like a 1 min drive) and our fries were getting soggy already. I feel like it due to the air trapped inside the bag? I would have to try Popeyes once dine in is available again since I feel like it's a place for dine-in more.

Definitely come here for the Chicken Sandwich but the Fried Chicken needs works especially in Richmond where it's a lot of GOOD fried chicken competition.",  Another CHICKEN place Richmond lot hype one excite get taste bonafide chickennn LOVE FRIED CHICKEN get almost EVERYTHING menu available First process wait bad day since open day around min min food ordering chaotic much go staff quite patient Though inconsistent run biscuit offer free side instead boyfriend order yet turn offer offer pay additional side even though platter since opening week understandable since come FOOD Food get Spicy Chicken Sandwich Butterfly Shrimp Popcorn Shrimp Cajun Fries Mashed Potatoes Cajun Gravy Onion Ring Mac Cheese Let start GOOD Chicken Sandwich PRETTY GOOD Soft Juicy combination sauce condiment perfect Would come Sandwich side like Cajun Fries Mac Cheese BIG Fries spice well Mac Cheese creamy Mashed Potatoes decent overall like side lot far thing need improvement actually try Popeyes Ontario hype Fried Chicken main feature First chicken DRY Pieces dry lot spice Chicken mild chicken dry spicy one believe Popcorn Shrimp small barely taste Butterfly Shrimp much good even almost portion small Onion Rings bad think anyone ruin onion ring sure show onion part thick crunchy semi raw onion try one throw rest away sad cause pay extra know lot people say food get soggy fast eat across street like min drive fry get soggy already feel like due air trap inside bag would try Popeyes dine available since feel like place dine Definitely come Chicken Sandwich Fried Chicken need work especially Richmond lot GOOD fry chicken competition,-0.03578205128205127,Negative
291,Popeyes,4.0,"I came opening weekend to try their infamous spicy fried chicken sandwich, to my disappointment it was soooo salty! However, after hearing from my other friends that what they had wasn't that bad I gave this place another shot and it was really good! Very crispy, well seasoned, the spicy sandwich had a nice kick and was decent size. I think worth the hype! The service was great and the staff was really friendly! Only reason it is not a 5 star is because their quality is not consistent!",  come open weekend try infamous spicy fry chicken sandwich disappointment soooo salty However hear friend bad give place another shot really good crispy well season spicy sandwich nice kick decent size think worth hype service great staff really friendly reason star quality consistent,0.06597222222222221,Positive
292,Popeyes,2.0,"Waited about 15 minutes  to get food in the lineup. They forgot to give me my chicken sandwich. Also ordered 4 pieces chicken was pretty tasty .and crispy. Wanted to try the sandwich too but could not . Mac and cheese was watery , onion rings were ok, prefer church's over this . Might go go back , because they still owe me a sandwich.",  Waited minute get food lineup forget give chicken sandwich Also order piece chicken pretty tasty crispy Wanted try sandwich could Mac cheese watery onion ring ok prefer church Might go go back still owe sandwich,-0.09,Negative
293,Popeyes,4.0,"Now, where do we start? Well, at the end of the line. Yup! The Sunday lunch hour line goes all the way up to the island that splits Jordan's Furniture and Popeye's.

Ever wondered what's in the Popeye's tent? Nothing. Just the aroma of freshly fried chicken to lure you in and convinces you not to leave the line. Visualize a mime doing its rope act.

The outside line actually wasn't that bad. It took 13 minutes and we're through the door. The line might look long because of the 2m social distancing in effect.

We got in, ordered our food and waited. The staff are very friendly and knowledgeable. They have a lot of staff prepping and making food so it's more efficient than, let's say, another chain's Cyber Monday deal where peeps waited 2+ hours in line to get their order.

There were quite a bit of people inside waiting for their order to get called up. Orders that are just regular combos gets sent out pretty quick. But if the order includes family meals of fried chicken then expect to wait a little longer. 

It took about 10 minutes to get what we ordered which includes 4 chicken sandwiches and a 16 pc meal. We opted for no sides because they ran out of biscuits and that's the one we would like to try. So no biscuits review this time.

The chicken sandwiches are really good. Juicy, tender fried chicken with mayo and pickles--Mmm! Hype confirmed. Options, mild or spicy. Mild, is just regular, no heat. We got 2 plain chicken sandwiches, no pickles or mayo for the kiddies. 

The fried chicken is good. It's a mix of white and dark meat, all juicy and tender. Nothing special. We'll stick with our KFC (Korean Fried Chicken).

Now, off to burn some of this high calorie lunch.",  start Well end line Yup Sunday lunch hour line go way island split Jordan Furniture Popeye Ever wonder Popeye tent Nothing aroma freshly fry chicken lure convinces leave line Visualize mime rope act outside line actually bad take minute door line might look long social distancing effect get order food wait staff friendly knowledgeable lot staff prepping make food efficient let say another chain Cyber Monday deal peep wait hour line get order quite bit people inside wait order get call Orders regular combo get send pretty quick order include family meal fried chicken expect wait little long take minute get order include chicken sandwich pc meal opt side run biscuit one would like try biscuit review time chicken sandwich really good Juicy tender fry chicken mayo pickle Mmm Hype confirm Options mild spicy Mild regular heat get plain chicken sandwich pickle mayo kiddy fried chicken good mix white dark meat juicy tender Nothing special stick KFC Korean Fried Chicken burn high calorie lunch,-0.07849343185550081,Negative
294,Popeyes,5.0,"POPEYES KITCHEN 
When you can see Popeyes is everywhere on social media, you know the hype is no joke. I am so excited that Popeyes finally launched their first location in Richmond, that means I'm 15 mins away from the true deliciousness without driving all the way to surrey or poco!

At @popeyesca We ordered:
5pcs spicy chicken w/ mashed potatoes 
5pcs regular chicken w/ Mac & Cheese 
1 spicy chicken sandwich &
1 regular chicken sandwich 

I see the battle here: 
Church's chicken or Popeyes? For me so far, I'll def take Popeyes over church's.
Popeyes chicken remind me of the chicken that I had in Asian KFC: they are tender, well-seasoned, crispy and not overly oily. You just can't help to eat more and more until you devour all of them. 

My favourite is definitely the spicy chicken sandwich. A great chunk of fried chicken is stuffed in the middle, with their special dressing and pickles. The buns are soooooo soft that you'll def fall in love with it right away. I didn't feel too heavy after a few bites on the sandwich, which I like it a lot.

My least favourite item among my order would be the mashed potatoes. I mean don't hope up a lot on a fried chicken specialist to make everything perfectly; as long as they do their job right, that's the whole point. I can't even complain :)

Have you tried Popeyes before? FYI they will still open on Christmas Eve and even Christmas. Yea, it might not be the food that you need for Christmas, but def will be the food that you crave! Life is short, just love yourself some fried chicken! Merry Christmas guys!! 

#popeyes #richmond #yvreats #yvrfoodie #yvr #vancouver #vancouverfoodie #vancouverfood #604eats #604foodie #nomsmag #nomnom #yummy #getinmybelly #yummyinmytummy #delicious #friedchicken #friedchickensandwich #craving #food #foodlover #foodvancouver #foodporn #foodblogger #likeforlikes #like4likes #likeforfollow",  POPEYES KITCHEN see Popeyes everywhere social medium know hype joke excited Popeyes finally launch first location Richmond mean min away true deliciousness without drive way surrey poco popeyesca order pc spicy chicken w mash potato pc regular chicken w Mac Cheese spicy chicken sandwich regular chicken sandwich see battle Church chicken Popeyes far def take Popeyes church Popeyes chicken remind chicken Asian KFC tender well season crispy overly oily help eat devour favourite definitely spicy chicken sandwich great chunk fried chicken stuff middle special dressing pickle bun soooooo soft def fall love right away feel heavy bite sandwich like lot least favourite item among order would mashed potato mean hope lot fried chicken specialist make everything perfectly long job right whole point even complain try Popeyes FYI still open Christmas Eve even Christmas Yea might food need Christmas def food crave Life short love fry chicken Merry Christmas guy popeyes richmond yvreats yvrfoodie yvr vancouver vancouverfoodie vancouverfood eats foodie nomsmag nomnom yummy getinmybelly yummyinmytummy delicious friedchicken friedchickensandwich crave food foodlover foodvancouver foodporn foodblogger likeforlikes like like likeforfollow,-0.06942355889724311,Negative
295,Popeyes,4.0,"We go to several locations for their chicken sandwich. The sandwich is fabulous according to my husband. He always gets the same order. Chicken sandwich, fries and tenders. Always good. Our dog gets most of the tenders but they are meaty and tasty. We appreciate the many locations. But last week the location on west Broad sent him home without the sandwich he paid for. This shouldn't have happened. Now he checks the bag to make sure he has everything he ordered and paid for. They give us the senior discount.",  go several location chicken sandwich sandwich fabulous accord husband always get order Chicken sandwich fry tender Always good dog get tender meaty tasty appreciate many location last week location west Broad send home without sandwich pay happen check bag make sure everything order pay give us senior discount,0.10694444444444445,Positive
296,Popeyes,5.0,"This isn't for the location as I was only there about 5 minutes...but they got my order right!
This is for the much hullaballood Chicken Sandwich.  I waited till some of the hub bub died down as I didn't care that much.  But I was curious.  Was this just a brilliant, successful campaign to get people to want the sandwich?  Or was it actually good?
It is good.  It is what the fuck good.  I got the spicy version and it is spicy with a nice spicy mayo.  
Seriously for all you Chic fil a fans that can still turn a blind eye to their massive homophobia for a chicken sandwich, maybe this will get you to not give them your money?",  location minute get order right much hullaballood Chicken Sandwich wait till hub bub die care much curious brilliant successful campaign get people want sandwich actually good good fuck good get spicy version spicy nice spicy mayo Seriously Chic fil fan still turn blind eye massive homophobia chicken sandwich maybe get give money,0.15349206349206346,Positive
297,Popeyes,1.0,Ordered food at drive thru and waited for along time for cars to move when it was my turn at the window Danisha said I didn't hear you say chicken sandwich which was the first thing I ordered so she said I had to pay for the part she heard then go back around building and get back in line to reorder my chicken sandwich. Spent another 18 minutes driving around building back in line to get other half of order when I got to window all the employees inside were laughing  staring at me and whispering because they made me go around building. I heard them say haha got you.....,  Ordered food drive thru wait along time car move turn window Danisha say hear say chicken sandwich first thing order say pay part hear go back around building get back line reorder chicken sandwich Spent another minute drive around build back line get half order get window employee inside laugh star whisper make go around building hear say haha get,-0.07166666666666668,Negative
298,Popeyes,5.0,"I'll touch on the bad first because I just have one gripe and it's actually understandable - no indoor dining due to COVID-19. You can order at the counter for takeout though.

However, everything else is fan-freaking-tastic. Service is quick and friendly and the food is spiced and marinated to perfection. They even have blackened chicken tenders for people looking for a low carb, low fat option, and there are more than just fries to the sides.

All of this pales to the new King of Sandwiches - the Popeyes Chicken Sandwich. It's an extra crispy boneless chicken breast on a brioche bun with a pickle or two. You get to choose from classic mayonnaise or a spicy Cajun dressing that has the skeletal remains of Truett Cathey shaking in its boots. Mine was even better because they ""messed up"" my order. I asked for spicy and they put mayonnaise on, THEN they added the Cajun. So I got the best of both worlds!

You HAVE to go here for the sandwich. And there's other great food here too like the fried chicken, the chicken sandwich, the tenders, the chicken sandwich, the sides, and did I mention the chicken sandwich?",  touch bad first one gripe actually understandable indoor din due COVID order counter takeout though However everything else fan freak tastic Service quick friendly food spice marinate perfection even blacken chicken tender people look low carb low fat option fry side pale new King Sandwiches Popeyes Chicken Sandwich extra crispy boneless chicken breast brioche bun pickle two get choose classic mayonnaise spicy Cajun dressing skeletal remains Truett Cathey shake boot Mine even good mess order ask spicy put mayonnaise add Cajun get best world go sandwich great food like fry chicken chicken sandwich tender chicken sandwich side mention chicken sandwich,-0.0716798418972332,Negative
299,Popeyes,4.0,"I have eaten Popeyes since I was a child because as the food of choice during Mardi Gras parades. This Popeyes is the one closest to my house. The service here is friendly. The food is always hot and fresh. 

My boyfriend and I had the spicy chicken sandwich on National Sandwich Day. The lines were long, but went quickly. The chicken sandwich is worth the hype! The chicken is so flavorful and crispy. The pickles are thick and crispy, not those floppy pickles you usually get on a sandwich. Even the bun is a star with this sandwich!

I gave them four stars for a few reasons. First, my order is wrong about a quarter of the time, they often forget to give you napkins with your order, and you are limited to getting only two sauces",  eat Popeyes since child food choice Mardi Gras parade Popeyes one closest house service friendly food always hot fresh boyfriend spicy chicken sandwich National Sandwich Day line long go quickly chicken sandwich worth hype chicken flavorful crispy pickle thick crispy floppy pickle usually get sandwich Even bun star sandwich give four star reason First order wrong quarter time often forget give napkin order limit get two sauce,-0.12884615384615386,Negative
300,Popeyes,1.0,Everyone working at a snails place or worse. finally got to the front of the line and they were out of chicken sandwiches. I don't know what the hype is about the sandwich maybe it's because nobody could ever get it,  Everyone work snails place bad finally get front line chicken sandwich know hype sandwich maybe nobody could ever get,-0.4333333333333333,Negative
301,Popeyes,2.0,"I did it, I finally caved into the hype on a Rainy Monday pre Sam's club run. 
There were maybe 5 cars in front of me and zero in the parking lot. So, I took the gamble and pulled into the line. 37 minutes later I get my Original Popeye's Chicken sandwich and a water (no straw please!) I had noticed people couldn't get inside so, I asked the very polite young lady, are you the only one working? She said me and one cook. Seriously Popeye's? I should have just pulled away with a refund.  But no...
I couldn't wait, I was thinking of all those videos and People screaming and CRUNCHY chicken. Within a minute or two pull into Sam's and pull out the chicken. I didn't take a picture of the inner wrapper because it was gross and a greasy, soggy mess. 
Chicken was off color. It happens when the oil hasn't been changed in awhile.  There was no crunch just sad, sad sog. Bun was greasy and felt like it had sat under a light. The chicken was as large as reported just didn't taste good. I even saved half for my home air fryer wondering if I could bring it back to life.

To close, if you haven't stopped yet just don't at least not at this location. The employee was nice and I tipped her a dollar (all the cash in my purse) because she was really trying.

So sad though:( .",  finally cave hype Rainy Monday pre Sam club run maybe car front zero parking lot take gamble pull line minute later get Original Popeye Chicken sandwich water straw please notice people get inside ask polite young lady one work say one cook Seriously Popeye pull away refund wait think video People scream CRUNCHY chicken Within minute two pull Sam pull chicken take picture inner wrapper gross greasy soggy mess Chicken color happen oil change awhile crunch sad sad sog Bun greasy felt like sit light chicken large report taste good even save half home air fryer wonder could bring back life close stop yet least location employee nice tip dollar cash purse really try sad though,-0.12023809523809521,Negative
302,Popeyes,3.0,"I was able to find parking in the nearby parking lot. There was standing room only despite the crowds dying down. I order 3 of the spicy chicken sandwich and 3 or the regular. It took 45 minutes to get them. 

Parking would've been a disaster because it's a one-way drive through with no space to get out of line up leave. 

I had the family taste test, we all had differing opinions but I actually REALLY LIKED IT. Both sandwiches were great but I liked the spicy better. It was nice and Crispy. Slightly greasy on the back end. The regular lacked flavor. 

I'm so glad it will be a regular item moving forward and hopefully the lines will die down.",  able find parking nearby parking lot stand room despite crowd die order spicy chicken sandwich regular take minute get Parking would disaster one way drive space get line leave family taste test differing opinion actually REALLY LIKED sandwich great like spicy well nice Crispy Slightly greasy back end regular lack flavor glad regular item move forward hopefully line die,0.20303030303030303,Positive
303,Popeyes,4.0,"Let me tell you, the new Popeyes Chicken Sandwich   gives Chick-fil-a a run for their money. Not only did I find this sandwich more tasty, it was also less greasy, more food for the price, and fresh.

 I can say hands down that if I have a cravings for Popeyes-that this location is my preferable choice. Not only has my food been fresh every time I've been there, but if they ask me to pull up-you better believe every condiment that I asked for at the drive-thru window will be in my bag when they bring my food out to me! You don't know how much this is appreciated till you get home and don't have the honey, grape jelly, or bbq sauce you asked for!",  Let tell new Popeyes Chicken Sandwich give Chick fil run money find sandwich tasty also less greasy food price fresh say hand craving Popeyes location preferable choice food fresh every time ask pull good believe every condiment ask drive thru window bag bring food know much appreciate till get home honey grape jelly bbq sauce ask,0.12424242424242424,Positive
304,Popeyes,1.0,"Service was beyond horrible. We asked did they have any chicken sandwiches, and she answered with a slow yeeeeees, like she was irritated. I also ordered sweet tea and pulled off to find out it was melted unsweated tea. If you're going to be in food service strive to be the best you can be in whatever job you're doing.",  Service beyond horrible ask chicken sandwich answer slow yeeeeees like irritate also order sweet tea pull find melt unsweated tea go food service strive best whatever job,-0.11000000000000006,Negative
305,Popeyes,1.0,"If you're looking for piss poor customer service, look no further than here. Pulled up to the drive-thru during Coronavirus 2020. The dining room is closed, so they are offering take out and drive-thru service only. When I get up to the speaker I order 2 spicy chicken sandwich combos. ""We are out of all chicken sandwiches."" 

""Ok, lemme get 2 three-pieces tenders combos, 2 Cajun mashed potatoes, 1 coke, 1 Arnold Palmer.""

""Pull up.""

I'm convinced the cashier wanted me to eat what she wanted me to eat because my order was more wrong than right. I received all dark, bone-in chicken, a sweet tea, no napkins, no cutlery, no honey.

It's not that hard to run a restaurant when there's limited service unless, of course, you just don't know how to run a damn restaurant.

0/5 stars.",  look piss poor customer service look Pulled drive thru Coronavirus dining room close offer take drive thru service get speaker order spicy chicken sandwich combo chicken sandwich Ok lem get three piece tender combos Cajun mash potato coke Arnold Palmer Pull convince cashier want eat want eat order wrong right receive dark bone chicken sweet tea napkins cutlery honey hard run restaurant limited service unless course know run damn restaurant star,-0.18885281385281386,Negative
306,Popeyes,4.0,"The chicken sandwich was delicious. I got the Spivey sauce on the side just in case. It was also excellent. The fries were fresh and I give them an A. The health score was 92, thank you Jesus, but the service is on the slow side. Only one cashier and a room full of people. Once I ordered the food was right out.",  chicken sandwich delicious get Spivey sauce side case also excellent fry fresh give health score thank Jesus service slow side one cashier room full people order food right,0.29081632653061223,Positive
307,Popeyes,1.0,Bad customer service! Always out of chicken sandwiches. On two occasions they forgot to give me my drink.,  Bad customer service Always chicken sandwich two occasion forget give drink,-0.6499999999999999,Negative
308,Popeyes,1.0,"I'm definitely not a fan of this location as there is always some sort of issue. On one visit, I arrived at 10am, which is the time Popeyes opens. I sat in the drive thru line for about 15 minutes waiting for the location to open. Instead, I saw an employee through the glass, seated at a table eating breakfast. Other employees continued to arrive late for their shift as well, which is why I decided to leave. On another occasion, I ordered 2 spicy chicken sandwiches. They were sold out-no problem! However, they were also sold out of chicken wings, macaroni, and Coca Cola. After being bombarded with multiple ""no's"" during my order, I decided to not order anything at all and to finally cut ties with this Popeyes location!",  definitely fan location always sort issue one visit arrive time Popeyes open sit drive thru line minute wait location open Instead saw employee glass seat table eat breakfast employee continue arrive late shift well decide leave another occasion order spicy chicken sandwich sell problem However also sell chicken wing macaroni Coca Cola bombard multiple order decide order anything finally cut tie Popeyes location,-0.1875,Negative
309,Popeyes,3.0,All these people acting like this should be Chick-fil-A. Will you get yelled at for asking for sauce with your order rather than at the window? Yes. Will you ask for a root beer and get yelled at saying they only have coke products (coke makes barqs)? Yes. But will you also get a fat chicken sandwich that you can dip in blackened ranch. Yes. That's the only question that matters in my opinion.,  people act like Chick fil get yell ask sauce order rather window Yes ask root beer get yell say coke product coke make barqs Yes also get fat chicken sandwich dip blackened ranch Yes question matter opinion,-0.6,Negative
