"name","stars","business_id"
"Burger King",5,"cgSCB_ohzjmzfFvlxSFwmg"
"Burger King",2,"cgSCB_ohzjmzfFvlxSFwmg"
"Burger King",1,"cgSCB_ohzjmzfFvlxSFwmg"
"Burger King",1,"cgSCB_ohzjmzfFvlxSFwmg"
"Burger King",1,"cgSCB_ohzjmzfFvlxSFwmg"
"Burger King",1,"cgSCB_ohzjmzfFvlxSFwmg"
"Burger King",1,"cgSCB_ohzjmzfFvlxSFwmg"
"Burger King",1,"cgSCB_ohzjmzfFvlxSFwmg"
"Burger King",1,"cgSCB_ohzjmzfFvlxSFwmg"
"Burger King",1,"cgSCB_ohzjmzfFvlxSFwmg"
"Wendy's",2,"ChI-58FMmUrOIibf3Ae19g"
"Wendy's",4,"ChI-58FMmUrOIibf3Ae19g"
"Wendy's",2,"ChI-58FMmUrOIibf3Ae19g"
"Wendy's",1,"ChI-58FMmUrOIibf3Ae19g"
"Wendy's",1,"ChI-58FMmUrOIibf3Ae19g"
"Wendy's",1,"ChI-58FMmUrOIibf3Ae19g"
"Wendy's",2,"ChI-58FMmUrOIibf3Ae19g"
"Wendy's",2,"ChI-58FMmUrOIibf3Ae19g"
"Wendy's",1,"ChI-58FMmUrOIibf3Ae19g"
"Wendy's",1,"ChI-58FMmUrOIibf3Ae19g"
"Wendy's",2,"ChI-58FMmUrOIibf3Ae19g"
"Wendy's",1,"ChI-58FMmUrOIibf3Ae19g"
"Wendy's",1,"ChI-58FMmUrOIibf3Ae19g"
"Wendy's",1,"ChI-58FMmUrOIibf3Ae19g"
"Wendy's",5,"ChI-58FMmUrOIibf3Ae19g"
"Wendy's",1,"ChI-58FMmUrOIibf3Ae19g"
"KFC",1,"chKR5nwEVVT8euEsMKWXfg"
"KFC",2,"chKR5nwEVVT8euEsMKWXfg"
"KFC",1,"chKR5nwEVVT8euEsMKWXfg"
"KFC",1,"chKR5nwEVVT8euEsMKWXfg"
"KFC",3,"chKR5nwEVVT8euEsMKWXfg"
"KFC",4,"chKR5nwEVVT8euEsMKWXfg"
"KFC",1,"chKR5nwEVVT8euEsMKWXfg"
"KFC",1,"chKR5nwEVVT8euEsMKWXfg"
"KFC",4,"chKR5nwEVVT8euEsMKWXfg"
"KFC",1,"chKR5nwEVVT8euEsMKWXfg"
"KFC",2,"chKR5nwEVVT8euEsMKWXfg"
"KFC",3,"chKR5nwEVVT8euEsMKWXfg"
"KFC",5,"chKR5nwEVVT8euEsMKWXfg"
"KFC",1,"chKR5nwEVVT8euEsMKWXfg"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",3,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",2,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",3,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",4,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",2,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",4,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",2,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",2,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",2,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",2,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",4,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",3,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",5,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",5,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",4,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",3,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",2,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",4,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",4,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",5,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",2,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",3,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",3,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",5,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",2,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",4,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",4,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",3,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",2,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",5,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",3,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",5,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",4,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",4,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Chick-fil-A",1,"CI7o4TcsRHOZMipyR__kMQ"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",4,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",2,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",2,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",3,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",5,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",2,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",5,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",5,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",4,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",2,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",3,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",3,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"ciKpu1GpgncX4CwZo4kbKw"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",4,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",5,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",4,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",4,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",2,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",5,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",2,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",5,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",3,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",4,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",2,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",4,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",5,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",1,"CJ2zRvF1li3BdrVZUgqXEA"
"Burger King",4,"CJ2zRvF1li3BdrVZUgqXEA"
"McDonald's",1,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",4,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",1,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",2,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",3,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",1,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",1,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",2,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",1,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",2,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",3,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",1,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",1,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",1,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",4,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",1,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",5,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",4,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",3,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",1,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",2,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",1,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",1,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",1,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",1,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",1,"Cl-Q0qRLUG2_dkLQUcgoLg"
"McDonald's",1,"Cl-Q0qRLUG2_dkLQUcgoLg"
"Burger King",1,"clOhQZ2Q9iPLuKaXaFgXBA"
"Burger King",5,"clOhQZ2Q9iPLuKaXaFgXBA"
"Burger King",1,"clOhQZ2Q9iPLuKaXaFgXBA"
"Burger King",1,"clOhQZ2Q9iPLuKaXaFgXBA"
"Burger King",5,"clOhQZ2Q9iPLuKaXaFgXBA"
"Popeyes",5,"CLZVo8tBQopC6psaIq62Kw"
"Popeyes",1,"CLZVo8tBQopC6psaIq62Kw"
"Popeyes",1,"CLZVo8tBQopC6psaIq62Kw"
"Popeyes",1,"CLZVo8tBQopC6psaIq62Kw"
"Popeyes",5,"CLZVo8tBQopC6psaIq62Kw"
"Popeyes",1,"CLZVo8tBQopC6psaIq62Kw"
"Popeyes",3,"CLZVo8tBQopC6psaIq62Kw"
"Popeyes",1,"CLZVo8tBQopC6psaIq62Kw"
"Popeyes",1,"CLZVo8tBQopC6psaIq62Kw"
"Popeyes",1,"CLZVo8tBQopC6psaIq62Kw"
"Popeyes",1,"CLZVo8tBQopC6psaIq62Kw"
"Popeyes",1,"CLZVo8tBQopC6psaIq62Kw"
"Popeyes",1,"CLZVo8tBQopC6psaIq62Kw"
"Popeyes",1,"CLZVo8tBQopC6psaIq62Kw"
"Popeyes",1,"CLZVo8tBQopC6psaIq62Kw"
"Popeyes",4,"CLZVo8tBQopC6psaIq62Kw"
"McDonald's",1,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",3,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",1,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",1,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",1,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",2,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",3,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",1,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",1,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",3,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",3,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",1,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",1,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",4,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",1,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",1,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",5,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",2,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",5,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",1,"cmFiHSqFxjkkjkstriDxCQ"
"McDonald's",1,"cmxezpbkAfUriQ3E0diyBA"
"McDonald's",1,"cmxezpbkAfUriQ3E0diyBA"
"McDonald's",1,"cmxezpbkAfUriQ3E0diyBA"
"McDonald's",1,"cmxezpbkAfUriQ3E0diyBA"
"McDonald's",1,"cmxezpbkAfUriQ3E0diyBA"
"McDonald's",1,"cmxezpbkAfUriQ3E0diyBA"
"McDonald's",3,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",3,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",4,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",1,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",1,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",1,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",1,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",2,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",1,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",3,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",1,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",2,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",1,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",1,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",1,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",5,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",1,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",3,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",1,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",1,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",5,"CNKZ2mTzW6jSOI82aM-gWg"
"McDonald's",1,"CNKZ2mTzW6jSOI82aM-gWg"
"KFC",5,"cNMMVL2DljoxWKrVFUl2Jw"
"KFC",3,"cNMMVL2DljoxWKrVFUl2Jw"
"KFC",1,"cNMMVL2DljoxWKrVFUl2Jw"
"KFC",1,"cNMMVL2DljoxWKrVFUl2Jw"
"KFC",1,"cNMMVL2DljoxWKrVFUl2Jw"
"KFC",3,"cNMMVL2DljoxWKrVFUl2Jw"
"KFC",1,"cNMMVL2DljoxWKrVFUl2Jw"
"Wendy's",5,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",4,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",1,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",3,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",1,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",2,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",2,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",5,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",4,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",1,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",5,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",1,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",5,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",2,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",3,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",1,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",2,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",1,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",1,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",1,"CNNHHa4g0JfKFJfae3RQYA"
"Wendy's",2,"CNNHHa4g0JfKFJfae3RQYA"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",2,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",2,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",2,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",5,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",5,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",5,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",4,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",5,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",2,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",3,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",4,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",4,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",5,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",4,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",3,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",2,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",4,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",3,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",5,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",4,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",5,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"Carl's Jr.",1,"CoslJ9r9WbhfSj3LbLhI1Q"
"McDonald's",2,"cOU0f4rqdEI0hqDrIYWUAQ"
"McDonald's",4,"cOU0f4rqdEI0hqDrIYWUAQ"
"McDonald's",1,"cOU0f4rqdEI0hqDrIYWUAQ"
"McDonald's",1,"cOU0f4rqdEI0hqDrIYWUAQ"
"McDonald's",1,"cOU0f4rqdEI0hqDrIYWUAQ"
"McDonald's",1,"cOU0f4rqdEI0hqDrIYWUAQ"
"McDonald's",1,"cOU0f4rqdEI0hqDrIYWUAQ"
"McDonald's",1,"cOU0f4rqdEI0hqDrIYWUAQ"
"McDonald's",3,"cOU0f4rqdEI0hqDrIYWUAQ"
"McDonald's",1,"cOU0f4rqdEI0hqDrIYWUAQ"
"McDonald's",3,"cOU0f4rqdEI0hqDrIYWUAQ"
"McDonald's",1,"cOU0f4rqdEI0hqDrIYWUAQ"
"McDonald's",1,"cOU0f4rqdEI0hqDrIYWUAQ"
"Burger King",1,"cOXjdl-9MWJBvGUpDKt2Ag"
"Burger King",4,"cOXjdl-9MWJBvGUpDKt2Ag"
"Burger King",2,"cOXjdl-9MWJBvGUpDKt2Ag"
"Burger King",2,"cOXjdl-9MWJBvGUpDKt2Ag"
"Burger King",1,"cOXjdl-9MWJBvGUpDKt2Ag"
"Burger King",1,"cOXjdl-9MWJBvGUpDKt2Ag"
"Burger King",1,"cOXjdl-9MWJBvGUpDKt2Ag"
"Burger King",3,"cOXjdl-9MWJBvGUpDKt2Ag"
"Burger King",3,"cOXjdl-9MWJBvGUpDKt2Ag"
"Burger King",1,"cOXjdl-9MWJBvGUpDKt2Ag"
"Burger King",1,"cOXjdl-9MWJBvGUpDKt2Ag"
"Burger King",5,"cOXjdl-9MWJBvGUpDKt2Ag"
"Burger King",2,"cOXjdl-9MWJBvGUpDKt2Ag"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",4,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",2,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",1,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",4,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",2,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",4,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",3,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",4,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",2,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",3,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",4,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",5,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",4,"cPubbRiDWMeuAiH0xPmXVQ"
"Chick-fil-A",3,"cPubbRiDWMeuAiH0xPmXVQ"
