,name,stars,text,polarity,analysis
500,KFC,1.0,Ok so this place is so fucking stupid I'm not coming back! I'm a teenager my mom got me 2 chicken sandwiches and to our surprise there was no chicken in any of them but only pickles and mayo how the fuck is that a chicken sandwich.We had to go back and ask for the chicken we showed them and than they started calling my mother a cow in the back in Portuguese not knowing me and my mom know Portuguese.If you don't want lazy and disrespectful people.Don't come here.,-0.2902777777777778,Negative
501,KFC,3.0,"It's the KFC that we all love or hate for its greasy, salty, fried chicken goodness. I usually only get the fried chicken and it hasn't changed in the 20 years that I've had it (not EVERY day or else I'd have died from a massive heart attack), regardless of the location. I personally prefer KFC over A&W and Church's, but I can only speak for the fried chicken: I haven't had the popcorn chicken or the chicken sandwiches or the other items on the ""Canadian"" KFC menu (the Americans seem to have more items?).  KFC is you pay for what you get.",-0.35500000000000004,Negative
502,KFC,1.0,"Worst location ever! Slowest service, always have to wait at least five minutes for everything. Chicken sandwiches are never ready, original recipe, they never have enough pieces ready to go. Completely clueless, slow, and irritating. Every time I go back cause I want chicken and give them another chance. Every time they screw something up, miss something I ordered. It really is a catastrophe",-0.16874999999999998,Negative
503,KFC,1.0,"Really, really slow service. Also really, really terrible service. My most recent visit will be my last. Ordered a chicken sandwich and after waiting for too long (not out of the ordinary here) asked about the order's status. Was told I hadn't ordered. They actually checked security footage to confirm that I actually HAD ordered and paid. So, they threw a couple of pieces of popcorn chicken on a bun with some lettuce and sent me on my way.",-0.28,Negative
504,KFC,3.0,"B and I came here to grab food to go. We got the chicken big crunch sandwich combo. It came with fries and drinks. The fries I found kind of stale and somewhat soggy.  Seemed like it has been sitting under the heat lamp for awhile or that it was just not fresh. The chicken sandwich was ok. Not sure what was wrong with the batter. There were certain part of the fried chicken that I found was dry like as if it was overcooked. For the majority of the chicken, it was nice and juicy. I I found the food here was ok. I am glad they were generous in the sauce for the chicken.

Also glad that they didn't put ice in my ice tea.",0.008201058201058197,Neutral
505,KFC,1.0,"Bought a few items here and returned home with a raw zinger chicken sandwich. I was mostly annoyed because the chicken was dead raw inside and I had already taken a bite. 

They wanted me to drive 15 minutes to return the sandwich which was ridiculous since I could just send them a photo. In the end I got a credit for another sandwich which I will probably never use. 

Would give zero stars if possible",-0.21185897435897436,Negative
506,KFC,5.0,"I came in for lunch. I haven't been to Kentucky Fried Chicken in ages. This was some good damn chicken. I had the little chicken sandwiches with some wedges and a biscuit. This place was nice looking too. Also, probably the cleanest KFC. The kitchen was spotless from what I can see. The service was polite and welcoming. At one point, the kid that took our orders walked around and asked everyone how everything was and if the needed anything else. Great customer service, immaculate establishment, and good food. This Kentucky Fried Chicken is where other fast food chains should try to either copy or exceed its practices.",0.13159722222222223,Positive
507,KFC,1.0,"Probably my worst experience in Kyle, TX.  I went through the drive thru. Ordered a combo for my wife and I.  She had a 2 fish combo with cole slaw and hush puppies and a drink.  I had a chicken littles-BBQ box. When I got home, my chicken was plain with no BBQ sauce and no cole slaw.  I returned to the store and spoke to the MOD (manager on duty).  She only offered to redo the chicken sandwiches and the cole slaw.  Not the while thing to make it fresh for when I got it home.   She did offer a desert but I was not interested as I was not happy with the way it was handled.   Also, the ""lead"" was screaming while attempting to sing.   That was also a huge turn off.  Needless to say,  i will not return to the drive thru and if we order again, I will not be going.",-0.11493506493506493,Negative
508,KFC,1.0,"I stopped in today in the early afternoon to get a late lunch. The lady working the counter seemed very angry at something.  I walked up to the counter and she was standing in the back and gave me a look like I had absolutely ruined her day.  The place had one other customer waiting for their food so not busy at all.  It took her a minute but she finally came to the counter so I ordered a chicken sandwich and asked if they could add cheese to it.  She barked that they didn't have cheese so I said okay hold on and started to look at the menu again thinking I would order something else.  That didn't seem to go over well with her so she snapped at me do you want it or not?  I wasn't impressed with her snarky attitude so said no and walked out.  

Customer service isn't hard right? You smile, greet your customer then wait for their order.  If they have any questions you help them and then wait if they want to look at other things.....the lady at this KFC should definitely be in another line of work.",0.05671768707482994,Positive
509,KFC,3.0,"Trying some spicy chicken sandwiches in the area, landed on the Nashville hott, I just got the little snacker to try, they actually ONLY had the Nashville hott and were sold out of the other two sauce flavors so I'm glad that's the one I wanted. The flavor was smokie and spicy, good crunch to it! Maybe a snacker wasn't worth a 15 minute wait, but still delicious.",0.24464285714285713,Positive
510,KFC,1.0,"When I was a kid, I used to look forward to nights when my Dad would bring home KFC. So I thought I'd stop in today to grab a quick chicken sandwich. Walked in, people standing around waiting to order. So I asked if they were waiting, they said they were. I waited a while... no movement. Nobody addressing the queue. When I asked the two workers chatting away behind the counter if anyone was taking orders, they both just looked at me and went back to ignoring the customers. I just walked out. Not worth the time. Remember customer service?",-0.07333333333333335,Negative
511,KFC,5.0,"[April 9th, 2020 4:48 pm]
The light pours into my room from the upwards tilted blinds into my bleak world; hungover from a night of staying up and hanging out with friends in a zoom call while drinking and enjoying the night a little too much I decided to find the light inside of me.

I reach for my phone deciding I need to eat something to get my body moving. I place an order in Uber Eats for two hot chicken famous bowls and a Mountain Dew sweet lighting. 

The past couple of months have been very chaotic and depressing, at least the government is giving me aid in these uncertain times, but who knows how long that is. 

(They're on the way )
(Your driver has your order, view their profile, and follow along in the app.)

[it's 2018]
I've been back home for three days now. Everything seems like it's blurring together, life is happening so fast. I know I'm going to be back at my apartment soon, and it's all going to feel like a dream, but I know it's not. I haven't dreamed in months. I stop at a KFC on the way to my dad's house, I order 3 chicken sandwiches because they are easy to eat in the car while driving, I inhale the first two before I even get back on to the highway. 

(Please wait a moment )
(Give them time to drop off your order. You'll get an alert when it's there.)

I glair out my window onto the street below, the sun shining into my bloodshot eyes triggering my pounding headache with images of throwing up into my toilet last night from one-two many shots and a stomach on empty.

[it's 2009]
I'm taking my break between my double shift while working at a Firehouse Subs and decided I want to go try the KFC Double Down™. I decided to double down on the order, And get two. I sit in my car and eat alone, the album I've been listening to on repeat has drilled to the center of my brain and will probably never leave me. 

(It's here )
(Grab your order at the door, and don't forget to rate and tip.)

[it's 2016]
I'm in North Georgia with some friends going camping. We stop at a KFC to try out the Nashville Style Hot Chicken tender bucket. We are planing an extensive hike for later in the year and decided it would be interesting to have hot chicken shits in the woods and a test for the future. [1]

I run down the flight of stairs and arrive at the front door, I can feel the sun baking my legs as light pour into the room. I notice specks of red vomit splattered on my calf's, like blood from a fallen angle covering me.

(How was your order?)

I venture back into my bubble, safe from the outside dimension, but left up fully to my own devices.

I've been rewatching Bojack horseman, seems fitting for the time. I hit play as I stuff my face with whipped potatoes, bits of fried chicken, corn, and cheese all swimming in a pool of grease and chili powder. Like a feral animal, I lick the bowl clean, and start on the next bowl of empty bliss. 

I've chosen this life, for better or worse.
----

[1] I'm somewhat of a scientist myself.pdf",0.011029411764705893,Neutral
512,Wendy's,1.0,"Around 415 went through the drive-through 
And tried to order a four for four meal with a crispy chicken sandwich was told I couldn't have a crispy chicken sandwich only a burger and chicken nuggets fries and a drink, so I went around parked when inside and the manager came up and I told him I want a crispy chicken sandwich & can I not have one with the four for four meal, Immediately the drive-through person came up and started arguing with me that that's not what I said, but the manager having common sense sent him away. The manager said yes you can choose a crispy chicken sandwich chicken nuggets fries and a drink, so I got my meal came home with it and fries were stone cold, to the point of a couple of them feeling like they were still half frozen when you bit into them, and keep in mind I live about four minutes away from the Wendy's, chicken nuggets were stone cold and the chicken sandwich was lukewarm at best, tried to get a cherry Coke didn't have it,tried to get a vanilla Coke didn't have it. This location sucks!",-0.38073593073593065,Negative
513,Wendy's,1.0,"Terrible! Took my kids to a show out in Worcester. We live in Peabody so this Wendy's is close to home. It was getting late and we were starving so we went in to grab some chicken sandwiches to take home. I ordered, payed, then was told it would be five minutes. Ok, no worries! 30 minutes later I get called up. I checked the first bag, saw it was a burger and said, this is not my order, I want my money back. Everyone was so rude. The kid at the counter got the ""manager"" and she had the nerve to tell me she had my order... Um, no you don't! And, I clearly heard another girl from out back scold the kid who took my order for giving our food to someone else. No one apologized or offered us anything. I got nothing but attitude here.. I will never be back.",-0.10113636363636364,Negative
514,Wendy's,1.0,"Ok, I know people probably don't read yelp reviews on Wendy's because let's be honest, if you're eating here in the first place your expectations aren't very high. However, I went here on 5/6 around 1145pm. Ordered a chicken sandwich. As I came up the the window, I heard a girl yelling from the back ""Damn, people ordering crispy chicken this late at night? Bitch, go home."" And the cashier (holding my money) says ""Yo, that's what I'm saying!"" As if I wasn't sitting right there, within earshot, listening to them. Sorry that I made you do your job and inconvenienced you. It's not even like it was close to closing time, this location closes at 4:00 AM. Not impressed.",-0.020428571428571424,Neutral
515,Wendy's,1.0,"If I could give this place no stars I would , I myself am a manger at an actual restaurant and I've never seen treatment so bad . I asked for a crispy chicken sandwich and the girl at the end says ""oh my god "" in a sarcastic tone , practically throws my change at me and doesn't even look in my direction when she throws the change. It was on August 24 th / 25th at midnight . She was a short Hispanic women . Seriously so much for customer service . Get a real job .",-0.11428571428571425,Negative
516,Wendy's,1.0,"DUMB ASS STAFF. DELSEY the mgr. is a bitch and doesn't understand English, or speak good English! Chicken sandwich was soggy and cold. Place is
filthy!",-0.2392857142857143,Negative
517,Wendy's,4.0,Love this Wendy's. It's my quick pick whenever I'm in a rush and it's very close to the house so I always take it to go. My favorite is the spicy chicken sandwich with a large sweet tea.,0.21626984126984125,Positive
518,Wendy's,1.0,"If you're looking to wait 20 minutes for a spicy chicken sandwich, you found your place.",-0.6,Negative
519,Wendy's,1.0,"Worst service ever! A couple of days ago I order a chicken sandwich and a double (No Cheese) went over the order twice and corrected them when they repeated the order the first time. The chicken was very dry. It was like trying to chew on a shoe sole. The double, of course, had cheese on it. It was so frustrating. I decided to call and complain to the manager. I spoke with GM Sean. Sean was very apologetic. He admitted that they have been having issues with the Homestyle Chicken being too dry. He said he was very sorry that my order was filled incorrectly and invited me to have my next meal free. I asked if there is some incident number I needed to give them. Sean said, just tell them sean said to give you a free order and they would be happy to give it to you.
Well... Today I decided to take Sean up on his offer.  They take my order and ask me to pull forward because it will take 6 minutes for a fresh sandwich. sean was not in but another manager was there. I told her Sean told me that the order was to be free but to my surprise, a minute later she sends a young man to have me pull back around so I can pay for the balance of my order. When I got back to the order window she started arguing with me.  She said she can ""replace"" my chicken sandwich because it was dry but she was not going to take care of my burger too. I could not believe the audacity of this young woman. I thanked her for her time and suggested she keep her food. I will never come back to Wendy's. Obviously, they know they have a problem but instead of making an effort to fix the problem, they insult their customers. GOOD LUCK!",-0.03749999999999999,Negative
520,Wendy's,2.0,Gross!!! Got a chicken sandwich it was leaking water and it was rubber had to throw it out first time at Wendy's where I had to throw something out!!! Waste of money!,-0.1375,Negative
521,Wendy's,1.0,"Only because I have to give them a star will I. This place is horrible as in service and wait time for the food. All i wanted was a chicken sandwich meal. I had to wait for the cashier to finish her conversation before taking my money. Then once I was at the second window I waited almost 10 minutes just to have someone ask me what I was waiting for.... Ugh finally they hand me a drink that wasnt mine thwn had an attitude when i told them, i just went inside and got a refund......never again",-0.4,Negative
522,Wendy's,1.0,"I like Wendy's and choose it over a lot of other fast food options. However this one needs some help. Went through drive thru and had to wait a long time. They asked me to wait twice while sitting at the speaker. Said they were extremely short staffed. I understand things happen. Then chocolate frosty machine was down. After getting my food the fries were not hot, they were warm at best. Chicken sandwich was dry and was not as good as what I get in my hometown. Locals here say the near by Cook out is hurting this Wendy's and it may be to some point, but their quality and service at this location sure isn't helping. My guess is, it is the bigger issue of why its failing. Management better step up and address some things or this location will close.",0.21944444444444444,Positive
523,Wendy's,2.0,"Now I've been to this restaurant about 5 times.  But this was the first time someone actually stopped what they were doing to take my order.  So it was really my first time eating at this Wendys.  I got the a $9 grilled chicken sandwich combo.  To their credit, the fries were hot.  But the chicken on that chicken sandwich was almost invisible.  After I remove half the bread from the sandwich so it fit that tiny patty, I basically paid ten dollars for a chicken slider.  I could have gone to a sit down restaurant for these prices.  

I went, I finally ordered and now I can put that behind me.  Congrats on having employees that actually take customer orders in 2020.  Now I need you to work on actually giving them some value for that buck.",-0.11354166666666665,Negative
524,Wendy's,4.0,"If you follow my reviews, you will know that Wendy's is one of my favorite fast food restaurants for their ""better quality"" fast food.  I'm not talking about the value items, but specifically about their salads and premium chicken sandwiches.

I have been to this particular Wendy's several times while visiting different friends who live nearby.  However, I've only been through the drive-thru, so I'm not sure what the inside looks like.  Most recently, I went through the drive-thru here around 7 pm on a Friday while I was on my way to a friend's place nearby.  I ordered my favorite meal - the Spicy Chicken Fillet Sandwich Combo ($6.09 for the ""Small"" combo).

There were two cars in front of me, and although it felt like it took a long time to finally get to the pickup window after ordering and paying, it actually took about 5 minutes from the time I ordered to the time I got my food.  I asked for two sauces - a Buttermilk Ranch and BBQ sauce (so delicious when they're mixed together!), which I always dip my fries in.  Some Wendy's restaurants actually charge for sauce (unless you order chicken nuggets), but this one doesn't.  I always appreciate that.  =)

When I arrived at my friend's place to eat about 10 minutes later, my sandwich and fries were still pretty hot.  I enjoyed my meal and was, for the most part, satisfied.  The only suggestion I have for this Wendy's - and perhaps all Wendy's in general - if for them to PLEASE get Coke Zero as one of their fountain drink options!  I recall when I was living in L.A., they served Coke Zero for a while, and then they stopped.  Please bring Coke Zero back!

Overall, this Wendy's gets 4 stars for their fairly quick, friendly service and delicious food.  I will definitely return to this Wendy's time and time again when I'm hanging out with friends who live in the area.

[Review 161 of 366]",0.1392379679144385,Positive
525,Wendy's,1.0,I was very disappointed!!! We got home style chicken sandwiches added cheese No Mayo ! No cheese on sandwich (Ok I can eat thru this ?) But then there's a heaping slip of Mayo .....  Take a bite chicken is hard as a rock ! I mean it looked delicious crust on the outside of chicken and everything I was disappointed On top of that it was 12am NOTHING ELSE WAS OPEN ‍,-0.10492424242424248,Negative
526,Wendy's,1.0,"If i could give a Negative 5 stars I'd do so. I just moved out here from California a Month ago and haven't had anything good to say about franchises like this Wendy's. I came thru the drive thru On November 12th and ordered some chicken nuggets, and two chicken sandwiches as well as 3 lemonades. The food was cold, the fries were hard a brick, the service was shitty, and the overall experience was thee absolute worse since moving to Georgia. When i got my food i was already at home, so i called the store and spoke to a Aaliyah. I told her about my experience and she rebutted ""im sorry, i hate working here, the people are Ghetto, when you come back we will give you your whole order free for the complications"" boom here i am back here almost a week later. I come in for my free meals. I get stared at like im stupid or lying, the manager on duty at first seemed irritated possibly because people come in with issues like mine but handled it with ease. All i want is the customer service back, the will to adhere to the customers and hear them out instead of thinking they're up to no good.",-0.1064393939393939,Negative
527,Wendy's,4.0,"Clean and friendly service. I typically stick to two items, the Crispy chicken sandwich and the chili. They don't get five stars because buying a meal here costs almost as much as a meal at a sit-down restaurant! I doubt we are getting the same quality of food ;)",0.03500000000000002,Positive
528,Wendy's,2.0,"Out of the big three in the fast sorta-food market Wendy's is the best, or the closest to actual food. We know it. After all, it's a hometown product and proves the Columbus rules the sorta-food category.  

I know I don't mind Wendy's, their 'spicy' chicken sandwich is pretty delicious. I stopped by for just a little bite seeing their 4 for $4 deal: a Junior bacon cheeseburger, small fry, small nugget, and soda. It totals at $4.30 with tax. 

This location like others has undergone remodeling, ditching the bland interior for something you actual might want to eat in; glass, TV, a fireplace, pseudo-upscale seating attempting to stem the loss of clientele by the fast-causal competition. All this is nice but is ultimately worthless if fundamentals are lacking. 

In my trip here fundamentals were lacking. 

1.) All the pleasing interior designs in the world will fail if much of a customer's experience is spent watching the employees work in their miserable assembly line of bells, whistles and alarms.  This is due when the line overwhelms the system and the customer ( that's me on this trip) has to stand and wait for his food, doing nothing but watching the staff hustle among their machines and food parts.  How about a number system where we could at least enjoy the new fancy dining room instead of standing and feeling odd? 

2.) The cashiers need to listen: I said ""for here,"" not ""to go."" I was forced to just eat out of the bag. This is not a critical error, and if it wasn't busy I would had corrected at the counter. But it is a pet peeve and something so simple.

3.) Nothing says low quality than the soda machine having no ice and for the soda to be hooked-up wrong and be flat. Uggg.

4.) though not all that bad, the place was pretty dirty with crumbs in the carpet and straw wrappers tossing about like tumbleweeds. 

Just a bad experience all around.",-0.07454322638146167,Negative
529,Wendy's,1.0,Let me start out by saying the food is pretty good usually (especially the Spicy chicken sandwich) The hamburger buns are a tad harder than I like but I can over look that however what makes this a 1 star review is the way the staff is treated and if you point out something is missing from your order the managers get all accusing like ok you just gave me this bag I just looked in it did I magically hide fries? How workers are treated DOES affect the over all experience because I for one do not want to see the manager Josh(saw his name badge) call the cashier an idiot repeatedly and have the cooks talking in spanish that even though I asked for my grilled chicken straight off the grill they weren't going to listen.I am the customer so yes if I want fresh food and am willing to wait then it's your job to do it. Wendy's in Wilsonville has no problem with it so I guess I'll take my business there and I hope the cashiers get jobs where they can be appreciated instead of berated.,0.03141025641025641,Positive
530,Wendy's,1.0,no cap took a bite out of my chicken sandwich and bit into straight gristle. shit was so fucking gross felt like i was biting into a raw fish head.,-0.16615384615384615,Negative
531,Wendy's,1.0,Always been a fan of wendys. However tonight I went through the drive through and ordered a chicken sandwich. When I got home the breading on the chicken was falling off and the chicken was raw and rubbery. I called the restaurant and they said just mention my name next time and we will replace your order. I think I'll just avoid going there all together.,-0.40615384615384614,Negative
532,Wendy's,1.0,Worst Wendy's ever! We have been here a few times for breakfast and for some reason you can only get the chicken breakfast sandwich. You can order anything on the menu and when you get home it's the chicken sandwich. Of course no one can answer the phone it just keeps ring. Along with the guy at the drive through window hands me my drinks with pop running down the sides. Do you think you could at least clean them off? If I can see it so can you. Don't waste your time getting breakfast from here!,-0.3888888888888889,Negative
533,Wendy's,2.0,"Placed an order through the drive-thru on my way home from work. Order-taking was quick and correct. The person at the window didn't confirm my order or repeat the total amount as is done at most locations. He just took my money and gave me correct change.

Unfortunately, the food itself left a little something to be desired. My spicy chicken sandwich tasted weird like the chicken was pressed or molded into shape. 

I will give them another chance but it will be a while before I stop by again.",-0.29345238095238096,Negative
534,Wendy's,1.0,Terrible. Sent my friend through the drive-thru to get me a Spicy Chicken sandwich (5.89) and a broccoli and cheese baked potato (2.29) and they tried to charge him almost $9. So I came myself and went into the inside line and the total came to 7.37. (???) I'm confused. So I waited about ten minutes when the line cook comes and tells the cashier that they are out of potatoes. No bueno!,-0.4,Negative
535,Wendy's,1.0,"Today we stopped in to get 1 kids meal, one chicken sandwich combo, and 2 salads.  We were handed a drink and then a full 10 minutes later we still had zero food.  Not a single person acknowledged us.  Avoid this Wendy's at all costs!!!  Worst experience ever!!!",-0.2642857142857143,Negative
536,Wendy's,2.0,"If your going to participate in home delivery through Door Dash then the manager needs to make sure home delivery orders are correct and put together properly. I ordered for the first time and received no salad, I ordered the big chicken sandwiches and received the small ones and there was a burger in the bag that I didn't order. If the orders are not going to be put together properly just because its home delivery then bow out gracefully and remove yourself from the Door Dash list.",-0.014285714285714282,Neutral
537,Wendy's,4.0,"Food is always great and so is the service.  My son loves their Jr Bacon Cheeseburgers and ALL my kids love their fries.

Their spicy chicken sandwiches are divine.",0.30000000000000004,Positive
538,Wendy's,3.0,"I'm near Easton all the time, and I didn't know this was here. Is it new? Am I just not paying attention? Anyway, it's handy for Easton and the highway.

I'd heard Wendy's had updated their chicken sandwich, and I was nearby, and it's a cold day so I also wanted to get some chili. Service at the drive-thru was pretty quick. They still have a pretty big menu compared to some other places, so that was nice. I was able to swap chili out for the fries, which was also nice. I think there was a small upcharge, but still; I'm not a big fan of Wendy's fries. 

The chicken sandwich was: okay. Is it better than their old one? Maybe a little. Is it better than other fast food chicken sandwiches? Maybe a little. Is it as good as, say, Popeye's chicken sandwich? No. Is it a great sandwich? No, but it's decent. Pretty average bun, pretty decent chicken, pretty average toppings. But, hot, and fresh, and satisfying. Tender meat, okay breading. It was good enough.

I make better chili, but I do like Wendy's chili once in a while- it's thick, and flavorful. Plus they give you a couple packages of hot sauce and crackers.

 All in all, not bad.",0.123907681465821,Positive
539,Wendy's,1.0,"Revoltingly limp bacon (undercooked?) on chicken sandwich smothered in mayo, elderly lettuce, and paper thin tomato.  Acceptable fries.  I did not order that sandwich or the fries, we had a completely different meal ordered, but they didn't get anything in the order right.  When I called I was told I took the wrong order.  Hmmm, you hand bags through a window, and that's me taking the wrong order?   I'm rarely in that neighborhood - maybe once or twice a year, but no credit card refund.  ""They can't.""  Right.  You CAN give me inedible food; you CAN'T be responsible for your actions.  Check out the other recent reviews (I should have!) and save yourself.",-0.08571428571428573,Negative
540,Wendy's,4.0,"Atmosphere

Surprisingly nice. I normally avoid Wendy's like the plague but decided to pop into this one after it's recent remodel.

It's very nice and clean inside, almost cozy. Very contemporary design. Menus are now on screens.  Chairs were very comfortable and tables were nice.   I can honestly say it's the ""nicest"" fast food restaurant I've walked into so far.

Service

As non-existent as ever, take your order and give you your order, voila.

Food

Quite good, we both got the special. He got the bacon cheeseburger on ciabatta bread and I got a chicken sandwich.  Both were very good as were the fries.

Price

Cheap.  Not McDonalds cheap but still cheap. 

Overall

Experience here was actually quite good. I may even pop in again at some point as this experience was hands down the best experience I've had at a Wendy's.",0.34335317460317466,Positive
541,Wendy's,2.0,"This is the Wendy's closest to my house. It is always a mediocre experience as far as the service. The food is usually good quality for fast food. However today I had a very frustrating experience & not one staff member seemed to be apologetic or concerned. First I waited in the drive thru line for several minutes - I ended up going inside because it had been 10+ minutes of waiting after I ordered & I was still 2 cars behind from the window. I waited another 5 minutes, received my food & left. When I got to the car, we checked our bags & our food was incorrect. Very frustrating! I went back in & explained that our food was not correct- they tried to tell me that I did in fact order burgers when I knew that I ordered chicken sandwiches! I had to wait another 5 minutes for our correct order. No one was polite, apologetic, or empathetic. I was extremely disappointed in the customer service I received. I'd think twice before going back again.",-0.13846153846153847,Negative
542,Wendy's,2.0,"I was on my way back from a doctor's appointment and wanted to grab lunch. I was the only one in the drive thru when I was told by a woman with a thick accent to please wait. I waited for almost 5 minutes and was about to leave when she came back to take my order. She was very nice and professional. The one thing I can never figure out is if you have someone who has a thick accent, why would have them work the drive thru? I understand that everyone needs a job and might be the luck of the draw that she was working the windows. It would be more efficient for the drive thru if you could have someone who can speak clearly. 

I get to the window and my food was ready, which was nice. The fries were soggy and the chicken sandwich I got was hot, but had too much ranch sauce where it went everywhere as I took a bite. You figure if I am going to pay over $7 for a meal, it should not look like it came from the kids menu.

I would have given them more stars if they did not make me wait with no one else in line and the woman working the drive thru was not so hard to understand.",0.042948717948717935,Positive
543,Wendy's,1.0,"Finally decided to write a review.

They consistently get orders wrong in the drive through to the point where now it almost seems like they are doing it on purpose.

How do you mistake a strawberry salad for a BBQ ranch salad. It showed up on the screen correctly. Where did you go wrong?

How do you put ""no tomato no ketchup"" on BOTH sandwiches on the screen yet put them on the sandwiches anyway. (allergies to tomato. thanks).

Does spicy chicken sandwich suddenly translate to fish fillet? I guess it does.

My friend has a service dog that can get the right drinks and food out of the fridge for her on command. 

The competency at this location is sorrowful. Done going here after today's debacle.

Should have saved money on the remodel and spent it on better hiring managers.",-0.01825396825396825,Neutral
544,Wendy's,2.0,"Literally ask for my food fresh everytime I go. I ALWAYS HAVE TO TAKE IT BACK AND ASK FOR IT FRESH AGAIN. for some reason they think I won't tell the difference between a chicken patty and nuggets that has been previously cooked and then dipped into the fryer again to get it hot. I try to keep a level head because I don't like to be that customer.... but I'm about to blow my top. A fresh spicy chicken sandwich takes 8 minutes and nuggets take 3.... so why when I go at 1:30 am because I work overnight and I order my food, whyyyyyyyyy please tell me WHY IS MY FOOD DONE SO QUICKLY????? BECAUSE THEY DIPPED A DRY ASS CHICKEN PATTY INTO THE FRYER AND TOLD ME IT WAS FRESH. ITS NOT HARD TO DROP A FRESH PATTY AND NUGGETS.. . When my order is right it's really good guys.. just stay on them and check ALL your food especially in the drive thru. don't let them tell you it's right cuz my shit NEVER IS.",0.06648809523809524,Positive
545,Wendy's,5.0,"Sometimes you just have to give credit, where credit is due. Wendy's is first of all, by far the first choice of late night eats. This location... Open til 4! So there we are, ordering a baconator and spicy chicken sandwich, baked potatoes, frosties, etc. And we happen to find ourselves speaking with the most pleasant person on the other end of the ordering box. Special requests at 3am and this guy isn't phased at all. We get to the window, and learn his name is Randell. We profusely thank him for being so accommodating. It's not often you stop and take notice of how nice someone is  when you go through the drive through, but that's just what happened in our interaction with Randall. So, we would love to say thank you! Thank you to the nice guy that made sure our food was perfect and did so with a smile on his face. Randall is polite and professional and much appreciated by his customers. Thank you again.",0.26267507002801116,Positive
546,Wendy's,1.0,"Their spicy chicken sandwich is gross it's hard and no flavor they make it so sloppy that it's so unappealing to eat, and cold so it makes it even that much harder it use to be one of my favorite sandwich last time I order this or that I go to Wendy's",-0.23333333333333334,Negative
547,Wendy's,1.0,"I was just at the drive thru about 10 min ago. Ordered a spicy chicken combo w/ NO MAYO, but w/ mustard.

Response: We ran out of mustard. (Me thinking - how are you a Wendy's without mustard? I'm able to look past this...) 

Me: Ok - no problem, just NO MAYO, please.

Response: would you like that plain? Or would you like the vegetables on it? (Me thinking - did I say anything about no vegetables? I'm able to look past this...)

Me: The toppings are fine, just NO MAYO, please.

Response: Would you like anything else?

Me: A junior hamburger, please. And NO MAYO, please.

Response: So, that is a junior bacon cheeseburger? (Me thinking - is this guy hearing something that I am not? I'm able to look past this...)

Me: No, that was a junior hamburger, please.

(Screen reads: Junior Hamburger, No Mustard. Me thinking - (1) Do they need to mark no mustard if they're already out of it? And (2) Did I say anything about no mustard? I'm able to look past this.)

Pay/get food.

Get home. Chicken sandwich has MAYO.

What part about NO MAYO was unclear to you? Fail. You ruined my dinner and broke my patience.",0.0001700680272108917,Neutral
548,Wendy's,1.0,"If there was an option for no stars, that would be what I would choose. I just left the Wendy's Drive-Through and I ordered a spicy chicken sandwich, solo (by itself), and I got a cold, regular chicken sandwich. Does corporate not care? Or? I'm displeased by the customer service here. Yes, I know it's Wendy's, but I was polite and I just fail to understand what's so hard about making sure food is warm and correct?",-0.1657407407407407,Negative
549,Wendy's,1.0,"Ordered two meals,  chicken sandwich combo,  server tried pushing the spicy chicken after I told her exactly what my order was.  Got the sandwiches, one was quite raw, only cooked at the edges, good thing my wife only had one bite from the edge.  I walked back in and demanded my my money, they did refund.  I called the local area manager,  he did not seem real concerned and never followed up with me after the call.  Neither of us got sick, had we gotten sick I would have sued their pants off and made sure the local media covered it.
Overall quite disappointed, I will never go again to any of their restaurants.  Between not cooking and poor response by the local area manager they have no business being a food provider.  You have been warned.",-0.10728937728937729,Negative
550,Wendy's,2.0,"I've been going to this Wendy's drive-thru for 2 years and was surprised when I read the previous review.  Gross people?  Unsanitary?  Snot rockets?  HUH!?  The drive-thru was always a pleasant and expedient experience that ended with a clean-looking and cheery cashier handing me a delicious meal.  Could the inside really be that different?  

By Dave Thomas's square-cut paddies, it's like a stepping into the Twilight Zone of fast food!

While there were no obvious health code violations or anything else snotty, the lady taking all the orders--yes, ""lady"" singular--and the staff in the back were like zombies.  Customers had to repeat orders three and four times while the cashier moved at agonizing speeds to tap the right buttons on the register.  The workers in the back seemed to have developed selective deafness for various timers, because they had absolutely no urgency to turn them off or to take care of the orders.  After over 10 minutes of waiting I considered getting back in my car, going through the drive-thru, and wiping the experience from my mind, but I powered through it.

To her credit, the cashier quickly took and retrieved the order for my small #7, though she did struggle at the ""and a package of honey mustard"" part.  Within the next 3 minutes I was leaving with a chicken sandwich, luke-warm fries, and a Coke.  13 minutes inside.

Lesson learned: Use the drive-thru.  Pretend the inside doesn't exist.",0.17011904761904764,Positive
551,Wendy's,1.0,"Wow!  Probably the worst fast food experience ever.   I realize that Wendy's is in a nosedive, but this experience was ridiculous.  I came at 3:30 in the afternoon and there was a line of 4 people.  The two people in front of me left after about 5 minutes of waiting which is the only reason I stayed..,.mistake!

The person taking the orders moved so slow and appeared surly.   She finally took my order and I waited so long for it to be filled I finished my soft drink while I was waiting.  I almost left again after paying I waited so long.

Then, I got my spicy chicken sandwich....what a joke!  The breading was thicker than the chicken.  That was my last Wendy's visit ever.  

And by the way, whoever designed the interior should lose their job.   It reminds me a a visitation room at a prison.",-0.19487179487179487,Negative
